EmailID, UserID, MonthID, EmailOpened
"5c929b08d8eb7","9143","3","0"
"5c929b08d8eba","9143","2","0"
"5c929b08d8ebd","9145","2","0"
"5c929b08d8ec0","9145","1","0"
"5c929b08d8ec3","9145","1","0"
"5c929b08d8ec6","9146","3","1"
"5c929b08d8ec9","9147","1","1"
"5c929b08d8ecc","9147","1","1"
"5c929b08d8ecf","9148","1","0"
"5c929b08d8ed6","9148","3","0"
"5c929b08d8ed9","9148","2","0"
"5c929b08d8edc","9149","3","0"
"5c929b08d8edf","9149","2","1"
"5c929b08d8ee2","9149","3","1"
"5c929b08d8eea","9149","2","1"
"5c929b08d8eee","9150","1","1"
"5c929b08d8ef5","9150","1","0"
"5c929b08d8ef8","9150","3","0"
"5c929b08d8efb","9150","2","1"
"5c929b08d8efe","9151","3","0"
"5c929b08d8f01","9151","1","1"
"5c929b08d8f04","9151","1","1"
"5c929b08d8f07","9151","2","0"
"5c929b08d8f09","9152","3","1"
"5c929b08d8f0c","9152","2","1"
"5c929b08d8f10","9153","2","0"
"5c929b08d8f13","9156","1","0"
"5c929b08d8f16","9156","2","1"
"5c929b08d8f19","9156","2","1"
"5c929b08d8f1c","9157","3","0"
"5c929b08d8f1f","9157","2","0"
"5c929b08d8f22","9157","1","0"
"5c929b08d8f25","9157","1","0"
"5c929b08d8f28","9158","3","1"
"5c929b08d8f2b","9159","1","1"
"5c929b08d8f2e","9159","3","0"
"5c929b08d8f31","9159","2","1"
"5c929b08d8f34","9159","2","0"
"5c929b08d8f36","9160","3","0"
"5c929b08d8f39","9160","2","0"
"5c929b08d8f3d","9161","1","0"
"5c929b08d8f3f","9161","3","0"
"5c929b08d8f42","9162","2","0"
"5c929b08d8f45","9162","2","0"
"5c929b08d8f48","9163","2","1"
"5c929b08d8f4b","9164","3","0"
"5c929b08d8f4e","9164","2","1"
"5c929b08d8f51","9164","2","1"
"5c929b08d8f54","9164","2","0"
"5c929b08d8f58","9165","1","0"
"5c929b08d8f5e","9165","2","0"
"5c929b08d8f64","9166","2","1"
"5c929b08d8f69","9166","1","1"
"5c929b08d8f6e","9166","3","0"
"5c929b08d8f73","9166","3","1"
"5c929b08d8f79","9167","3","1"
"5c929b08d8f7d","9168","1","0"
"5c929b08d8f80","9168","3","1"
"5c929b08d8f82","9168","3","1"
"5c929b08d8f85","9169","2","1"
"5c929b08d8f89","9170","3","0"
"5c929b08d8f8c","9170","1","1"
"5c929b08d8f8e","9171","3","1"
"5c929b08d8f91","9171","2","0"
"5c929b08d8f95","9172","1","1"
"5c929b08d8f98","9172","1","0"
"5c929b08d8f9a","9172","1","0"
"5c929b08d8f9d","9172","1","1"
"5c929b08d8fa1","9173","2","0"
"5c929b08d8fa3","9173","1","0"
"5c929b08d8faa","9173","1","0"
"5c929b08d8fad","9175","1","0"
"5c929b08d8fb0","9175","1","1"
"5c929b08d8fb3","9175","3","0"
"5c929b08d8fb6","9176","1","0"
"5c929b08d8fbe","9176","1","0"
"5c929b08d8fc1","9176","2","0"
"5c929b08d8fc4","9177","2","1"
"5c929b08d8fc7","9177","1","1"
"5c929b08d8fca","9179","2","0"
"5c929b08d8fcd","9179","1","1"
"5c929b08d8fd0","9180","2","1"
"5c929b08d8fd3","9181","2","0"
"5c929b08d8fd6","9181","2","1"
"5c929b08d8fd9","9182","2","1"
"5c929b08d8fdc","9183","3","1"
"5c929b08d8fdf","9183","2","0"
"5c929b08d8fe2","9183","3","0"
"5c929b08d8fe5","9184","2","1"
"5c929b08d8fe8","9184","1","1"
"5c929b08d8feb","9184","2","1"
"5c929b08d8fee","9184","1","0"
"5c929b08d8ff6","9185","2","1"
"5c929b08d8ff9","9185","2","1"
"5c929b08d8ffb","9185","1","1"
"5c929b08d8ffe","9185","3","0"
"5c929b08d9002","9186","1","1"
"5c929b08d9005","9186","1","1"
"5c929b08d9007","9187","2","1"
"5c929b08d900a","9187","1","1"
"5c929b08d900d","9187","1","1"
"5c929b08d9010","9187","1","0"
"5c929b08d9013","9188","1","0"
"5c929b08d9016","9188","1","1"
"5c929b08d9019","9189","1","0"
"5c929b08d9021","9189","1","0"
"5c929b08d9025","9192","1","1"
"5c929b08d9028","9192","3","0"
"5c929b08d902b","9192","3","1"
"5c929b08d902e","9193","2","1"
"5c929b08d9031","9193","1","1"
"5c929b08d9034","9193","2","1"
"5c929b08d903e","9193","3","0"
"5c929b08d9041","9195","1","0"
"5c929b08d9044","9195","2","1"
"5c929b08d9047","9195","2","1"
"5c929b08d9050","9196","3","1"
"5c929b08d9053","9197","3","1"
"5c929b08d905c","9197","2","0"
"5c929b08d905f","9197","1","0"
"5c929b08d9062","9199","3","1"
"5c929b08d9065","9199","2","0"
"5c929b08d9068","9200","1","1"
"5c929b08d906c","9202","3","0"
"5c929b08d906f","9202","2","0"
"5c929b08d9072","9204","1","0"
"5c929b08d9074","9204","2","1"
"5c929b08d9078","9205","3","0"
"5c929b08d907b","9205","2","1"
"5c929b08d907e","9205","3","1"
"5c929b08d9080","9206","2","0"
"5c929b08d9083","9206","2","1"
"5c929b08d9086","9206","3","0"
"5c929b08d9089","9206","3","1"
"5c929b08d908c","9207","1","0"
"5c929b08d908f","9207","3","0"
"5c929b08d9092","9207","3","1"
"5c929b08d9095","9208","2","1"
"5c929b08d9098","9208","2","1"
"5c929b08d909b","9209","1","0"
"5c929b08d909e","9209","2","1"
"5c929b08d90a1","9209","1","1"
"5c929b08d90aa","9209","1","1"
"5c929b08d90ad","9210","2","1"
"5c929b08d90b0","9210","1","0"
"5c929b08d90b3","9210","1","1"
"5c929b08d90b6","9210","1","0"
"5c929b08d90b9","9211","1","0"
"5c929b08d90bc","9212","2","1"
"5c929b08d90bf","9213","2","0"
"5c929b08d90c2","9213","3","0"
"5c929b08d90c5","9213","1","1"
"5c929b08d90c8","9214","1","0"
"5c929b08d90cb","9214","2","0"
"5c929b08d90ce","9214","1","0"
"5c929b08d90d1","9214","1","1"
"5c929b08d90d4","9215","2","1"
"5c929b08d90d7","9216","2","0"
"5c929b08d90da","9218","3","0"
"5c929b08d90dd","9218","3","0"
"5c929b08d90e0","9220","2","1"
"5c929b08d90e3","9221","1","0"
"5c929b08d90e6","9221","3","0"
"5c929b08d90f0","9221","1","1"
"5c929b08d90f4","9224","1","0"
"5c929b08d90f7","9225","1","1"
"5c929b08d90f9","9225","2","1"
"5c929b08d9100","9225","2","1"
"5c929b08d9108","9225","3","0"
"5c929b08d910b","9226","2","1"
"5c929b08d910e","9226","3","1"
"5c929b08d9111","9226","1","1"
"5c929b08d9114","9227","3","0"
"5c929b08d9117","9227","2","0"
"5c929b08d911a","9227","1","0"
"5c929b08d911d","9227","2","0"
"5c929b08d9120","9228","3","1"
"5c929b08d9127","9229","3","0"
"5c929b08d912a","9229","2","1"
"5c929b08d912d","9230","3","0"
"5c929b08d9130","9230","1","1"
"5c929b08d9133","9230","1","0"
"5c929b08d913c","9231","2","0"
"5c929b08d913f","9231","3","0"
"5c929b08d9142","9231","1","1"
"5c929b08d9145","9231","1","0"
"5c929b08d9148","9232","1","0"
"5c929b08d914b","9232","3","1"
"5c929b08d914e","9233","3","1"
"5c929b08d9151","9233","2","1"
"5c929b08d9153","9233","2","0"
"5c929b08d9157","9234","1","1"
"5c929b08d9159","9234","2","0"
"5c929b08d915f","9234","2","0"
"5c929b08d9166","9235","2","0"
"5c929b08d9169","9235","2","1"
"5c929b08d916c","9235","2","1"
"5c929b08d916f","9236","2","0"
"5c929b08d9172","9237","2","1"
"5c929b08d9176","9238","3","0"
"5c929b08d9178","9238","1","1"
"5c929b08d9181","9238","1","1"
"5c929b08d9185","9241","1","1"
"5c929b08d9188","9242","3","0"
"5c929b08d918b","9242","3","0"
"5c929b08d918e","9243","1","0"
"5c929b08d9197","9244","3","1"
"5c929b08d919a","9244","2","0"
"5c929b08d919d","9245","2","1"
"5c929b08d91a0","9245","1","1"
"5c929b08d91a8","9246","1","0"
"5c929b08d91ab","9246","3","1"
"5c929b08d91ae","9246","3","1"
"5c929b08d91b2","9246","1","1"
"5c929b08d91b4","9247","3","0"
"5c929b08d91b8","9249","1","1"
"5c929b08d91bb","9249","3","1"
"5c929b08d91be","9250","3","1"
"5c929b08d91c0","9251","3","1"
"5c929b08d91c9","9251","2","1"
"5c929b08d91cc","9251","1","1"
"5c929b08d91cf","9253","3","0"
"5c929b08d91d2","9253","2","0"
"5c929b08d91d5","9253","2","0"
"5c929b08d91d8","9253","3","0"
"5c929b08d91db","9254","2","1"
"5c929b08d91de","9254","2","0"
"5c929b08d91e1","9254","1","0"
"5c929b08d91e4","9255","3","1"
"5c929b08d91e7","9255","2","0"
"5c929b08d91ea","9256","1","1"
"5c929b08d91ed","9256","1","0"
"5c929b08d91f5","9259","2","1"
"5c929b08d91f8","9260","1","0"
"5c929b08d91fb","9260","2","1"
"5c929b08d91fe","9260","1","1"
"5c929b08d9201","9260","3","0"
"5c929b08d9208","9261","2","0"
"5c929b08d920f","9262","2","0"
"5c929b08d9212","9262","2","0"
"5c929b08d9215","9262","3","1"
"5c929b08d9218","9263","2","0"
"5c929b08d921b","9264","1","1"
"5c929b08d9224","9264","3","0"
"5c929b08d9226","9265","1","0"
"5c929b08d9229","9265","2","0"
"5c929b08d922d","9266","2","1"
"5c929b08d9230","9267","2","0"
"5c929b08d9233","9267","3","0"
"5c929b08d9235","9267","3","1"
"5c929b08d9239","9268","3","1"
"5c929b08d923b","9268","3","1"
"5c929b08d923e","9268","3","1"
"5c929b08d9241","9269","1","0"
"5c929b08d924a","9269","2","1"
"5c929b08d924d","9271","1","0"
"5c929b08d9250","9271","1","0"
"5c929b08d9253","9273","1","0"
"5c929b08d9256","9273","1","0"
"5c929b08d9259","9273","3","1"
"5c929b08d925b","9273","2","1"
"5c929b08d925f","9274","2","0"
"5c929b08d9261","9274","2","1"
"5c929b08d9265","9275","3","1"
"5c929b08d9268","9276","2","1"
"5c929b08d9270","9277","3","0"
"5c929b08d9273","9278","1","1"
"5c929b08d9276","9279","3","1"
"5c929b08d9279","9279","1","0"
"5c929b08d927c","9279","1","0"
"5c929b08d927f","9280","2","1"
"5c929b08d9282","9280","2","1"
"5c929b08d928a","9280","1","0"
"5c929b08d928d","9280","1","1"
"5c929b08d9291","9282","2","1"
"5c929b08d9293","9282","1","1"
"5c929b08d9296","9282","1","1"
"5c929b08d9299","9282","1","0"
"5c929b08d929d","9284","3","0"
"5c929b08d92a0","9287","3","1"
"5c929b08d92a3","9287","1","0"
"5c929b08d92a6","9288","1","1"
"5c929b08d92a9","9288","1","1"
"5c929b08d92ac","9288","3","0"
"5c929b08d92af","9289","2","0"
"5c929b08d92b7","9289","1","0"
"5c929b08d92b9","9289","2","1"
"5c929b08d92bc","9290","1","1"
"5c929b08d92c0","9291","3","0"
"5c929b08d92c2","9291","2","1"
"5c929b08d92c5","9291","2","0"
"5c929b08d92c8","9292","1","1"
"5c929b08d92cb","9292","3","1"
"5c929b08d92ce","9293","3","1"
"5c929b08d92d1","9293","3","0"
"5c929b08d92db","9293","2","1"
"5c929b08d92df","9294","2","0"
"5c929b08d92e1","9294","2","0"
"5c929b08d92e5","9295","1","0"
"5c929b08d92e8","9295","3","0"
"5c929b08d92eb","9295","3","1"
"5c929b08d92f2","9295","3","1"
"5c929b08d92f5","9297","1","1"
"5c929b08d92f8","9298","3","1"
"5c929b08d92fb","9299","3","0"
"5c929b08d92fe","9299","1","1"
"5c929b08d9302","9300","1","0"
"5c929b08d9305","9300","3","1"
"5c929b08d9308","9302","2","1"
"5c929b08d931b","9303","2","1"
"5c929b08d931e","9303","2","0"
"5c929b08d9321","9303","1","1"
"5c929b08d9324","9303","2","1"
"5c929b08d9327","9304","2","0"
"5c929b08d932a","9304","2","1"
"5c929b08d9331","9305","2","0"
"5c929b08d9334","9306","1","0"
"5c929b08d9337","9306","2","1"
"5c929b08d9341","9306","3","1"
"5c929b08d9345","9308","2","1"
"5c929b08d9349","9308","1","1"
"5c929b08d934c","9309","1","1"
"5c929b08d934f","9309","3","0"
"5c929b08d9352","9309","1","1"
"5c929b08d9355","9309","2","0"
"5c929b08d9358","9311","2","1"
"5c929b08d935b","9311","2","1"
"5c929b08d935e","9311","2","1"
"5c929b08d9361","9313","1","0"
"5c929b08d936a","9313","3","0"
"5c929b08d936d","9313","3","1"
"5c929b08d9375","9313","2","1"
"5c929b08d9379","9314","3","1"
"5c929b08d9382","9314","1","1"
"5c929b08d9385","9314","3","0"
"5c929b08d938d","9314","1","0"
"5c929b08d9391","9315","2","1"
"5c929b08d9393","9315","1","1"
"5c929b08d9396","9316","3","1"
"5c929b08d9399","9316","2","1"
"5c929b08d939c","9316","1","0"
"5c929b08d939f","9316","2","0"
"5c929b08d93a2","9317","1","1"
"5c929b08d93a5","9317","2","1"
"5c929b08d93a8","9317","2","0"
"5c929b08d93ab","9318","1","0"
"5c929b08d93ae","9318","3","1"
"5c929b08d93b1","9318","2","1"
"5c929b08d93b4","9319","1","0"
"5c929b08d93b7","9319","2","1"
"5c929b08d93b9","9319","2","1"
"5c929b08d93bc","9319","2","1"
"5c929b08d93bf","9320","2","1"
"5c929b08d93c2","9320","3","0"
"5c929b08d93c5","9320","2","1"
"5c929b08d93c8","9321","2","0"
"5c929b08d93cb","9321","3","0"
"5c929b08d93ce","9322","1","1"
"5c929b08d93d1","9322","1","0"
"5c929b08d93d4","9322","2","1"
"5c929b08d93d7","9322","3","1"
"5c929b08d93e1","9323","3","1"
"5c929b08d93e4","9323","2","1"
"5c929b08d93e6","9323","2","1"
"5c929b08d93ea","9326","1","1"
"5c929b08d93ed","9326","3","0"
"5c929b08d93f0","9327","2","0"
"5c929b08d93f3","9327","1","1"
"5c929b08d93f6","9328","3","1"
"5c929b08d93f9","9328","3","1"
"5c929b08d93fc","9329","2","0"
"5c929b08d93ff","9330","3","1"
"5c929b08d9402","9330","3","0"
"5c929b08d9405","9331","2","0"
"5c929b08d9408","9332","1","1"
"5c929b08d940b","9333","3","1"
"5c929b08d940e","9335","2","1"
"5c929b08d9411","9335","3","0"
"5c929b08d9414","9335","3","0"
"5c929b08d9417","9335","1","1"
"5c929b08d941a","9337","1","1"
"5c929b08d941d","9337","2","1"
"5c929b08d9420","9338","3","1"
"5c929b08d9423","9338","2","0"
"5c929b08d9426","9338","3","1"
"5c929b08d9429","9339","3","0"
"5c929b08d9430","9339","1","1"
"5c929b08d9433","9339","1","1"
"5c929b08d9436","9340","2","0"
"5c929b08d9439","9340","1","0"
"5c929b08d943c","9340","1","0"
"5c929b08d943f","9340","2","1"
"5c929b08d9442","9341","1","1"
"5c929b08d9445","9341","1","0"
"5c929b08d9447","9342","2","0"
"5c929b08d944a","9342","1","0"
"5c929b08d944d","9342","3","0"
"5c929b08d9450","9342","3","0"
"5c929b08d9453","9343","1","1"
"5c929b08d9456","9343","1","0"
"5c929b08d9459","9343","3","1"
"5c929b08d945d","9344","3","0"
"5c929b08d945f","9344","1","0"
"5c929b08d9462","9345","1","1"
"5c929b08d9466","9347","1","1"
"5c929b08d9468","9347","3","0"
"5c929b08d946b","9347","1","1"
"5c929b08d946e","9347","1","0"
"5c929b08d9471","9349","3","1"
"5c929b08d9474","9349","2","1"
"5c929b08d9477","9349","3","0"
"5c929b08d947a","9350","3","0"
"5c929b08d947d","9350","3","0"
"5c929b08d9480","9351","3","0"
"5c929b08d9483","9351","2","1"
"5c929b08d9486","9351","3","1"
"5c929b08d9489","9351","2","1"
"5c929b08d948c","9352","2","0"
"5c929b08d948f","9352","3","1"
"5c929b08d9492","9354","3","1"
"5c929b08d9495","9354","1","0"
"5c929b08d9498","9355","3","1"
"5c929b08d949b","9356","2","1"
"5c929b08d949e","9357","1","1"
"5c929b08d94a1","9358","1","1"
"5c929b08d94a4","9358","1","0"
"5c929b08d94a7","9358","1","1"
"5c929b08d94aa","9358","3","1"
"5c929b08d94ad","9359","3","0"
"5c929b08d94b0","9359","2","1"
"5c929b08d94b7","9359","1","1"
"5c929b08d94ba","9359","3","0"
"5c929b08d94be","9361","2","0"
"5c929b08d94c0","9361","2","1"
"5c929b08d94c8","9361","3","0"
"5c929b08d94cb","9362","1","1"
"5c929b08d94ce","9362","2","1"
"5c929b08d94d1","9363","3","0"
"5c929b08d94d4","9363","1","0"
"5c929b08d94d7","9363","3","0"
"5c929b08d94da","9363","3","0"
"5c929b08d94dd","9364","2","1"
"5c929b08d94df","9364","3","1"
"5c929b08d94e2","9364","1","0"
"5c929b08d94e5","9364","2","0"
"5c929b08d94e8","9365","1","1"
"5c929b08d94eb","9365","1","1"
"5c929b08d94ee","9365","1","1"
"5c929b08d94f1","9366","2","0"
"5c929b08d94f4","9366","3","1"
"5c929b08d94f7","9368","2","1"
"5c929b08d94fa","9369","1","0"
"5c929b08d94fd","9369","1","1"
"5c929b08d9500","9369","2","1"
"5c929b08d9503","9370","3","1"
"5c929b08d9506","9370","1","1"
"5c929b08d9509","9371","1","1"
"5c929b08d950c","9371","1","1"
"5c929b08d9513","9371","1","1"
"5c929b08d951c","9371","3","0"
"5c929b08d951f","9372","3","1"
"5c929b08d9522","9372","3","1"
"5c929b08d9525","9373","3","1"
"5c929b08d9528","9373","1","1"
"5c929b08d952b","9373","2","0"
"5c929b08d952e","9376","1","1"
"5c929b08d9532","9377","2","0"
"5c929b08d9534","9377","1","0"
"5c929b08d9538","9378","3","1"
"5c929b08d953b","9379","1","0"
"5c929b08d953e","9379","3","0"
"5c929b08d9541","9379","3","1"
"5c929b08d9544","9380","2","0"
"5c929b08d9547","9380","2","1"
"5c929b08d954a","9380","1","1"
"5c929b08d954d","9381","1","1"
"5c929b08d9550","9381","3","0"
"5c929b08d9553","9382","2","1"
"5c929b08d9555","9382","2","0"
"5c929b08d9558","9382","1","1"
"5c929b08d955c","9382","1","1"
"5c929b08d955f","9383","2","1"
"5c929b08d9562","9384","1","0"
"5c929b08d9565","9385","1","1"
"5c929b08d9568","9385","3","0"
"5c929b08d956b","9385","1","1"
"5c929b08d956d","9385","2","0"
"5c929b08d9571","9386","2","0"
"5c929b08d9574","9386","2","1"
"5c929b08d9576","9386","3","1"
"5c929b08d9579","9386","2","0"
"5c929b08d957c","9387","3","1"
"5c929b08d957f","9388","1","0"
"5c929b08d9582","9389","1","1"
"5c929b08d9585","9389","1","1"
"5c929b08d9588","9389","3","1"
"5c929b08d9590","9390","2","1"
"5c929b08d9593","9390","2","1"
"5c929b08d9596","9391","2","0"
"5c929b08d9599","9391","1","1"
"5c929b08d959c","9391","3","1"
"5c929b08d959f","9392","2","1"
"5c929b08d95a2","9392","2","0"
"5c929b08d95a5","9392","2","0"
"5c929b08d95a8","9392","2","1"
"5c929b08d95ab","9393","1","0"
"5c929b08d95ae","9393","1","0"
"5c929b08d95b1","9393","3","1"
"5c929b08d95b4","9393","3","1"
"5c929b08d95b7","9394","1","1"
"5c929b08d95ba","9395","3","0"
"5c929b08d95bd","9395","2","0"
"5c929b08d95c0","9396","2","1"
"5c929b08d95c3","9396","1","1"
"5c929b08d95c6","9397","1","1"
"5c929b08d95c9","9398","1","0"
"5c929b08d95cc","9398","2","0"
"5c929b08d95cf","9398","1","1"
"5c929b08d95d2","9399","1","0"
"5c929b08d95d5","9399","1","1"
"5c929b08d95d8","9399","1","1"
"5c929b08d95db","9401","2","0"
"5c929b08d95de","9401","1","1"
"5c929b08d95e1","9401","2","0"
"5c929b08d95e4","9401","3","1"
"5c929b08d95e6","9402","3","1"
"5c929b08d95e9","9402","2","0"
"5c929b08d95ed","9403","2","0"
"5c929b08d95ef","9403","2","0"
"5c929b08d95f2","9403","1","0"
"5c929b08d95f5","9403","1","0"
"5c929b08d95f8","9404","2","0"
"5c929b08d95fb","9405","2","0"
"5c929b08d95fe","9405","3","0"
"5c929b08d9601","9406","2","0"
"5c929b08d9605","9407","1","1"
"5c929b08d9607","9407","1","1"
"5c929b08d960a","9407","2","0"
"5c929b08d960d","9407","1","1"
"5c929b08d9610","9408","1","0"
"5c929b08d9613","9408","2","0"
"5c929b08d9616","9408","1","0"
"5c929b08d9619","9408","2","1"
"5c929b08d961c","9409","1","0"
"5c929b08d961f","9409","3","1"
"5c929b08d9622","9410","3","1"
"5c929b08d9625","9410","1","1"
"5c929b08d9628","9412","1","1"
"5c929b08d962e","9412","3","1"
"5c929b08d9632","9414","2","0"
"5c929b08d9634","9414","3","1"
"5c929b08d9638","9415","3","0"
"5c929b08d963b","9415","1","1"
"5c929b08d963d","9415","3","0"
"5c929b08d9640","9415","1","0"
"5c929b08d9643","9416","3","0"
"5c929b08d9646","9416","1","1"
"5c929b08d9649","9417","2","1"
"5c929b08d964c","9417","2","1"
"5c929b08d9654","9417","2","0"
"5c929b08d9657","9417","2","1"
"5c929b08d965a","9420","3","1"
"5c929b08d965d","9421","1","0"
"5c929b08d9660","9421","1","1"
"5c929b08d9663","9421","1","1"
"5c929b08d9666","9423","3","1"
"5c929b08d9669","9423","1","0"
"5c929b08d966c","9423","1","0"
"5c929b08d966f","9425","3","1"
"5c929b08d9672","9426","2","1"
"5c929b08d9675","9426","3","0"
"5c929b08d9678","9426","1","1"
"5c929b08d967b","9427","3","0"
"5c929b08d967e","9428","2","0"
"5c929b08d9681","9428","2","1"
"5c929b08d9684","9429","3","1"
"5c929b08d9687","9429","2","1"
"5c929b08d968a","9429","1","0"
"5c929b08d968d","9429","1","1"
"5c929b08d9690","9430","3","1"
"5c929b08d9693","9431","3","1"
"5c929b08d9696","9431","1","1"
"5c929b08d9699","9431","1","0"
"5c929b08d969c","9432","3","1"
"5c929b08d969f","9433","2","1"
"5c929b08d96a2","9433","2","1"
"5c929b08d96a5","9433","2","0"
"5c929b08d96a8","9434","3","0"
"5c929b08d96af","9434","2","1"
"5c929b08d96b2","9434","2","0"
"5c929b08d96b5","9435","1","0"
"5c929b08d96b8","9435","1","1"
"5c929b08d96bb","9435","3","0"
"5c929b08d96c2","9436","3","1"
"5c929b08d96c5","9437","2","0"
"5c929b08d96c8","9437","2","1"
"5c929b08d96cb","9438","3","0"
"5c929b08d96ce","9439","2","1"
"5c929b08d96d1","9441","3","0"
"5c929b08d96d4","9443","2","0"
"5c929b08d96d7","9443","3","0"
"5c929b08d96da","9444","1","0"
"5c929b08d96dd","9445","1","0"
"5c929b08d96e0","9446","2","1"
"5c929b08d96e3","9446","3","0"
"5c929b08d96e6","9446","3","1"
"5c929b08d96e9","9446","3","1"
"5c929b08d96ec","9449","2","1"
"5c929b08d96ef","9449","3","1"
"5c929b08d96f2","9449","3","1"
"5c929b08d96f5","9449","2","0"
"5c929b08d96f8","9450","2","0"
"5c929b08d96fb","9450","2","1"
"5c929b08d96fe","9450","3","1"
"5c929b08d9701","9451","3","0"
"5c929b08d9704","9451","1","0"
"5c929b08d9707","9451","1","1"
"5c929b08d970a","9452","3","1"
"5c929b08d9712","9452","2","0"
"5c929b08d9715","9453","3","0"
"5c929b08d9718","9453","1","1"
"5c929b08d971b","9453","1","1"
"5c929b08d971e","9453","1","0"
"5c929b08d9721","9454","2","1"
"5c929b08d9727","9454","2","0"
"5c929b08d972c","9454","2","0"
"5c929b08d9730","9455","2","1"
"5c929b08d9733","9455","1","0"
"5c929b08d9736","9455","3","0"
"5c929b08d9739","9456","1","0"
"5c929b08d973b","9456","2","1"
"5c929b08d973e","9456","2","0"
"5c929b08d9742","9457","2","1"
"5c929b08d9744","9457","1","1"
"5c929b08d974d","9458","2","0"
"5c929b08d9751","9459","1","1"
"5c929b08d9753","9459","3","1"
"5c929b08d9756","9459","3","0"
"5c929b08d9759","9460","2","0"
"5c929b08d975c","9460","2","1"
"5c929b08d975f","9460","2","0"
"5c929b08d9762","9460","1","0"
"5c929b08d9765","9461","3","0"
"5c929b08d976e","9461","2","1"
"5c929b08d9770","9461","3","1"
"5c929b08d9774","9462","1","0"
"5c929b08d9777","9462","1","0"
"5c929b08d9779","9462","3","0"
"5c929b08d977c","9463","2","0"
"5c929b08d9783","9463","1","0"
"5c929b08d9786","9463","3","1"
"5c929b08d9789","9463","1","0"
"5c929b08d978c","9465","2","0"
"5c929b08d978f","9466","2","0"
"5c929b08d9796","9466","2","0"
"5c929b08d9799","9468","3","0"
"5c929b08d979d","9469","2","1"
"5c929b08d979f","9469","3","1"
"5c929b08d97a2","9470","2","1"
"5c929b08d97a6","9472","2","0"
"5c929b08d97a8","9472","1","1"
"5c929b08d97ab","9472","1","1"
"5c929b08d97ae","9472","1","0"
"5c929b08d97b1","9473","3","0"
"5c929b08d97b4","9473","2","1"
"5c929b08d97bb","9475","3","1"
"5c929b08d97be","9475","1","1"
"5c929b08d97c1","9475","1","0"
"5c929b08d97c4","9475","2","1"
"5c929b08d97c7","9476","1","1"
"5c929b08d97ca","9476","2","1"
"5c929b08d97cd","9477","1","1"
"5c929b08d97d5","9477","2","0"
"5c929b08d97d8","9477","3","0"
"5c929b08d97db","9478","2","1"
"5c929b08d97df","9479","1","1"
"5c929b08d97e1","9479","2","1"
"5c929b08d97e4","9479","3","1"
"5c929b08d97e7","9479","1","1"
"5c929b08d97ea","9480","2","1"
"5c929b08d97f1","9480","2","0"
"5c929b08d97f7","9480","2","0"
"5c929b08d97fa","9480","3","0"
"5c929b08d97fd","9481","3","0"
"5c929b08d9805","9481","3","1"
"5c929b08d9807","9482","2","1"
"5c929b08d980a","9482","2","1"
"5c929b08d980d","9482","1","0"
"5c929b08d9811","9483","1","1"
"5c929b08d9813","9483","3","1"
"5c929b08d9816","9483","2","0"
"5c929b08d981a","9485","1","1"
"5c929b08d981d","9485","2","0"
"5c929b08d9824","9485","1","0"
"5c929b08d9827","9485","2","0"
"5c929b08d982a","9486","1","1"
"5c929b08d982d","9486","2","0"
"5c929b08d9830","9487","1","0"
"5c929b08d9838","9487","1","0"
"5c929b08d983b","9487","2","1"
"5c929b08d983e","9488","3","0"
"5c929b08d9841","9489","1","1"
"5c929b08d9844","9489","1","0"
"5c929b08d9847","9489","2","1"
"5c929b08d9849","9489","3","0"
"5c929b08d9852","9491","1","1"
"5c929b08d9855","9491","3","0"
"5c929b08d9858","9495","3","1"
"5c929b08d985c","9496","3","1"
"5c929b08d985f","9496","3","1"
"5c929b08d9861","9496","1","0"
"5c929b08d9865","9499","3","1"
"5c929b08d9868","9499","1","1"
"5c929b08d9870","9500","1","1"
"5c929b08d9873","9500","3","0"
"5c929b08d9876","9500","3","1"
"5c929b08d9878","9500","3","0"
"5c929b08d987b","9501","2","1"
"5c929b08d9884","9501","2","0"
"5c929b08d9887","9501","2","0"
"5c929b08d988a","9502","1","1"
"5c929b08d988c","9503","1","1"
"5c929b08d988f","9503","2","0"
"5c929b08d9892","9503","2","1"
"5c929b08d9895","9504","3","1"
"5c929b08d989e","9504","2","1"
"5c929b08d98a1","9505","1","0"
"5c929b08d98a4","9505","2","0"
"5c929b08d98a6","9505","2","1"
"5c929b08d98aa","9506","3","1"
"5c929b08d98ad","9506","2","0"
"5c929b08d98b0","9508","3","1"
"5c929b08d98b3","9508","1","0"
"5c929b08d98b6","9508","1","0"
"5c929b08d98b9","9510","3","1"
"5c929b08d98bc","9510","3","1"
"5c929b08d98bf","9511","2","0"
"5c929b08d98c2","9511","1","1"
"5c929b08d98ca","9511","2","1"
"5c929b08d98cd","9511","2","1"
"5c929b08d98d0","9512","2","1"
"5c929b08d98d3","9512","3","0"
"5c929b08d98d6","9512","1","1"
"5c929b08d98d9","9513","3","0"
"5c929b08d98dc","9513","2","0"
"5c929b08d98df","9514","2","1"
"5c929b08d98e2","9514","3","0"
"5c929b08d98e5","9515","1","1"
"5c929b08d98e8","9516","2","0"
"5c929b08d98ec","9517","2","1"
"5c929b08d98ef","9517","2","1"
"5c929b08d98f1","9517","1","0"
"5c929b08d98f9","9517","3","1"
"5c929b08d98fd","9518","3","1"
"5c929b08d9907","9519","2","0"
