UserID, MonthID, ModifiedListing
"12224","2","1"
"12224","3","1"
"12225","1","0"
"12225","2","1"
"12225","3","1"
"12226","1","1"
"12226","2","0"
"12226","3","1"
"12227","1","1"
"12227","2","1"
"12227","3","1"
"12228","1","0"
"12228","2","1"
"12228","3","0"
"12229","1","1"
"12229","2","0"
"12229","3","1"
"12230","1","0"
"12230","2","1"
"12230","3","1"
"12231","1","0"
"12231","2","0"
"12231","3","1"
"12232","1","1"
"12232","2","0"
"12232","3","0"
"12233","1","0"
"12233","2","0"
"12233","3","0"
"12234","1","0"
"12234","2","0"
"12234","3","1"
"12235","1","1"
"12235","2","0"
"12235","3","0"
"12236","1","1"
"12236","2","0"
"12236","3","0"
"12237","1","0"
"12237","2","0"
"12237","3","0"
"12238","1","0"
"12238","2","0"
"12238","3","0"
"12239","1","1"
"12239","2","1"
"12239","3","0"
"12240","1","1"
"12240","2","1"
"12240","3","0"
"12241","1","0"
"12241","2","0"
"12241","3","0"
"12242","1","1"
"12242","2","0"
"12242","3","1"
"12243","1","1"
"12243","2","0"
"12243","3","1"
"12244","1","1"
"12244","2","0"
"12244","3","0"
"12245","1","1"
"12245","2","0"
"12245","3","0"
"12246","1","1"
"12246","2","1"
"12246","3","0"
"12247","1","1"
"12247","2","0"
"12247","3","1"
"12248","1","1"
"12248","2","0"
"12248","3","0"
"12249","1","1"
"12249","2","1"
"12249","3","1"
"12250","1","1"
"12250","2","1"
"12250","3","0"
"12251","1","0"
"12251","2","0"
"12251","3","1"
"12252","1","0"
"12252","2","1"
"12252","3","0"
"12253","1","1"
"12253","2","1"
"12253","3","1"
"12254","1","0"
"12254","2","0"
"12254","3","0"
"12255","1","1"
"12255","2","0"
"12255","3","0"
"12256","1","1"
"12256","2","1"
"12256","3","0"
"12257","1","0"
"12257","2","0"
"12257","3","1"
"12258","1","1"
"12258","2","0"
"12258","3","1"
"12259","1","1"
"12259","2","1"
"12259","3","0"
"12260","1","0"
"12260","2","1"
"12260","3","0"
"12261","1","0"
"12261","2","1"
"12261","3","1"
"12262","1","0"
"12262","2","1"
"12262","3","1"
"12263","1","1"
"12263","2","1"
"12263","3","0"
"12264","1","0"
"12264","2","0"
"12264","3","1"
"12265","1","0"
"12265","2","0"
"12265","3","0"
"12266","1","0"
"12266","2","1"
"12266","3","0"
"12267","1","1"
"12267","2","1"
"12267","3","0"
"12268","1","0"
"12268","2","0"
"12268","3","0"
"12269","1","1"
"12269","2","1"
"12269","3","0"
"12270","1","1"
"12270","2","0"
"12270","3","0"
"12271","1","1"
"12271","2","0"
"12271","3","1"
"12272","1","0"
"12272","2","0"
"12272","3","0"
"12273","1","1"
"12273","2","0"
"12273","3","0"
"12274","1","1"
"12274","2","1"
"12274","3","0"
"12275","1","1"
"12275","2","0"
"12275","3","1"
"12276","1","1"
"12276","2","0"
"12276","3","0"
"12277","1","0"
"12277","2","0"
"12277","3","1"
"12278","1","0"
"12278","2","1"
"12278","3","0"
"12279","1","1"
"12279","2","1"
"12279","3","0"
"12280","1","1"
"12280","2","1"
"12280","3","1"
"12281","1","1"
"12281","2","0"
"12281","3","0"
"12282","1","0"
"12282","2","1"
"12282","3","0"
"12283","1","0"
"12283","2","0"
"12283","3","0"
"12284","1","1"
"12284","2","0"
"12284","3","1"
"12285","1","1"
"12285","2","0"
"12285","3","0"
"12286","1","0"
"12286","2","0"
"12286","3","0"
"12287","1","0"
"12287","2","1"
"12287","3","0"
"12288","1","1"
"12288","2","1"
"12288","3","1"
"12289","1","0"
"12289","2","0"
"12289","3","0"
"12290","1","0"
"12290","2","0"
"12290","3","0"
"12291","1","1"
"12291","2","0"
"12291","3","1"
"12292","1","1"
"12292","2","0"
"12292","3","1"
"12293","1","0"
"12293","2","1"
"12293","3","1"
"12294","1","1"
"12294","2","0"
"12294","3","0"
"12295","1","0"
"12295","2","0"
"12295","3","0"
"12296","1","0"
"12296","2","1"
"12296","3","1"
"12297","1","0"
"12297","2","0"
"12297","3","1"
"12298","1","0"
"12298","2","1"
"12298","3","1"
"12299","1","1"
"12299","2","0"
"12299","3","0"
"12300","1","1"
"12300","2","0"
"12300","3","1"
"12301","1","1"
"12301","2","1"
"12301","3","1"
"12302","1","1"
"12302","2","0"
"12302","3","0"
"12303","1","1"
"12303","2","1"
"12303","3","0"
"12304","1","1"
"12304","2","1"
"12304","3","1"
"12305","1","1"
"12305","2","0"
"12305","3","1"
"12306","1","0"
"12306","2","1"
"12306","3","0"
"12307","1","0"
"12307","2","1"
"12307","3","0"
"12308","1","1"
"12308","2","0"
"12308","3","1"
"12309","1","1"
"12309","2","1"
"12309","3","1"
"12310","1","0"
"12310","2","0"
"12310","3","0"
"12311","1","0"
"12311","2","1"
"12311","3","0"
"12312","1","0"
"12312","2","0"
"12312","3","1"
"12313","1","0"
"12313","2","1"
"12313","3","1"
"12314","1","0"
"12314","2","0"
"12314","3","1"
"12315","1","0"
"12315","2","1"
"12315","3","1"
"12316","1","1"
"12316","2","1"
"12316","3","0"
"12317","1","1"
"12317","2","0"
"12317","3","0"
"12318","1","1"
"12318","2","0"
"12318","3","1"
"12319","1","0"
"12319","2","1"
"12319","3","1"
"12320","1","1"
"12320","2","1"
"12320","3","0"
"12321","1","1"
"12321","2","1"
"12321","3","1"
"12322","1","1"
"12322","2","0"
"12322","3","1"
"12323","1","0"
"12323","2","0"
"12323","3","1"
"12324","1","1"
"12324","2","0"
"12324","3","0"
"12325","1","0"
"12325","2","1"
"12325","3","0"
"12326","1","0"
"12326","2","0"
"12326","3","0"
"12327","1","0"
"12327","2","0"
"12327","3","0"
"12328","1","0"
"12328","2","0"
"12328","3","0"
"12329","1","1"
"12329","2","1"
"12329","3","0"
"12330","1","1"
"12330","2","0"
"12330","3","0"
"12331","1","0"
"12331","2","0"
"12331","3","0"
"12332","1","0"
"12332","2","0"
"12332","3","0"
"12333","1","1"
"12333","2","0"
"12333","3","1"
"12334","1","0"
"12334","2","0"
"12334","3","1"
"12335","1","1"
"12335","2","0"
"12335","3","1"
"12336","1","0"
"12336","2","1"
"12336","3","1"
"12337","1","0"
"12337","2","0"
"12337","3","0"
"12338","1","1"
"12338","2","1"
"12338","3","1"
"12339","1","0"
"12339","2","1"
"12339","3","0"
"12340","1","0"
"12340","2","1"
"12340","3","0"
"12341","1","1"
"12341","2","0"
"12341","3","1"
"12342","1","0"
"12342","2","1"
"12342","3","1"
"12343","1","1"
"12343","2","1"
"12343","3","1"
"12344","1","1"
"12344","2","0"
"12344","3","1"
"12345","1","0"
"12345","2","0"
"12345","3","1"
"12346","1","0"
"12346","2","1"
"12346","3","1"
"12347","1","1"
"12347","2","0"
"12347","3","1"
"12348","1","1"
"12348","2","0"
"12348","3","0"
"12349","1","1"
"12349","2","0"
"12349","3","0"
"12350","1","0"
"12350","2","1"
"12350","3","0"
"12351","1","0"
"12351","2","0"
"12351","3","0"
"12352","1","0"
"12352","2","0"
"12352","3","0"
"12353","1","1"
"12353","2","1"
"12353","3","1"
"12354","1","0"
"12354","2","1"
"12354","3","1"
"12355","1","0"
"12355","2","1"
"12355","3","0"
"12356","1","1"
"12356","2","1"
"12356","3","0"
"12357","1","1"
"12357","2","1"
"12357","3","1"
"12358","1","0"
"12358","2","0"
"12358","3","0"
"12359","1","1"
"12359","2","0"
"12359","3","1"
"12360","1","1"
"12360","2","1"
"12360","3","0"
"12361","1","0"
"12361","2","0"
"12361","3","1"
"12362","1","0"
"12362","2","1"
"12362","3","0"
"12363","1","1"
"12363","2","1"
"12363","3","1"
"12364","1","0"
"12364","2","1"
"12364","3","1"
"12365","1","0"
"12365","2","1"
"12365","3","0"
"12366","1","1"
"12366","2","1"
"12366","3","1"
"12367","1","1"
"12367","2","0"
"12367","3","1"
"12368","1","0"
"12368","2","1"
"12368","3","0"
"12369","1","0"
"12369","2","0"
"12369","3","1"
"12370","1","0"
"12370","2","1"
"12370","3","0"
"12371","1","1"
"12371","2","0"
"12371","3","0"
"12372","1","1"
"12372","2","1"
"12372","3","1"
"12373","1","1"
"12373","2","0"
"12373","3","0"
"12374","1","0"
"12374","2","1"
"12374","3","1"
"12375","1","1"
"12375","2","0"
"12375","3","0"
"12376","1","0"
"12376","2","0"
"12376","3","0"
"12377","1","1"
"12377","2","0"
"12377","3","1"
"12378","1","1"
"12378","2","1"
"12378","3","1"
"12379","1","0"
"12379","2","1"
"12379","3","0"
"12380","1","0"
"12380","2","1"
"12380","3","0"
"12381","1","1"
"12381","2","1"
"12381","3","0"
"12382","1","0"
"12382","2","1"
"12382","3","0"
"12383","1","1"
"12383","2","1"
"12383","3","0"
"12384","1","0"
"12384","2","0"
"12384","3","1"
"12385","1","0"
"12385","2","0"
"12385","3","1"
"12386","1","1"
"12386","2","0"
"12386","3","1"
"12387","1","0"
"12387","2","1"
"12387","3","0"
"12388","1","0"
"12388","2","1"
"12388","3","1"
"12389","1","0"
"12389","2","1"
"12389","3","0"
"12390","1","1"
"12390","2","0"
"12390","3","0"
"12391","1","1"
"12391","2","0"
"12391","3","1"
"12392","1","0"
"12392","2","0"
"12392","3","1"
"12393","1","0"
"12393","2","1"
"12393","3","1"
"12394","1","0"
"12394","2","1"
"12394","3","1"
"12395","1","0"
"12395","2","0"
"12395","3","1"
"12396","1","1"
"12396","2","0"
"12396","3","0"
"12397","1","0"
"12397","2","1"
"12397","3","0"
"12398","1","1"
"12398","2","0"
"12398","3","1"
"12399","1","0"
"12399","2","0"
"12399","3","0"
"12400","1","0"
"12400","2","0"
"12400","3","1"
"12401","1","0"
"12401","2","0"
"12401","3","0"
"12402","1","1"
"12402","2","1"
"12402","3","1"
"12403","1","1"
"12403","2","1"
"12403","3","1"
"12404","1","0"
"12404","2","1"
"12404","3","1"
"12405","1","1"
"12405","2","0"
"12405","3","0"
"12406","1","0"
"12406","2","1"
"12406","3","1"
"12407","1","1"
"12407","2","1"
"12407","3","0"
"12408","1","1"
"12408","2","1"
"12408","3","1"
"12409","1","1"
"12409","2","1"
"12409","3","0"
"12410","1","0"
"12410","2","1"
"12410","3","1"
"12411","1","1"
"12411","2","1"
"12411","3","1"
"12412","1","1"
"12412","2","1"
"12412","3","0"
"12413","1","0"
"12413","2","0"
"12413","3","0"
"12414","1","1"
"12414","2","0"
"12414","3","0"
"12415","1","1"
"12415","2","0"
"12415","3","0"
"12416","1","0"
"12416","2","1"
"12416","3","0"
"12417","1","1"
"12417","2","0"
"12417","3","0"
"12418","1","0"
"12418","2","0"
"12418","3","1"
"12419","1","1"
"12419","2","0"
"12419","3","0"
"12420","1","0"
"12420","2","1"
"12420","3","0"
"12421","1","0"
"12421","2","0"
"12421","3","1"
"12422","1","1"
"12422","2","1"
"12422","3","0"
"12423","1","1"
"12423","2","1"
"12423","3","1"
"12424","1","0"
"12424","2","1"
"12424","3","0"
"12425","1","1"
"12425","2","1"
"12425","3","1"
"12426","1","1"
"12426","2","0"
"12426","3","1"
"12427","1","1"
"12427","2","1"
"12427","3","1"
"12428","1","0"
"12428","2","0"
"12428","3","0"
"12429","1","0"
"12429","2","0"
"12429","3","0"
"12430","1","0"
"12430","2","1"
"12430","3","1"
"12431","1","1"
"12431","2","1"
"12431","3","1"
"12432","1","1"
"12432","2","0"
"12432","3","1"
"12433","1","1"
"12433","2","0"
"12433","3","0"
"12434","1","0"
"12434","2","1"
"12434","3","1"
"12435","1","0"
"12435","2","1"
"12435","3","1"
"12436","1","1"
"12436","2","0"
"12436","3","0"
"12437","1","1"
"12437","2","0"
"12437","3","0"
"12438","1","0"
"12438","2","1"
"12438","3","1"
"12439","1","1"
"12439","2","1"
"12439","3","1"
"12440","1","1"
"12440","2","1"
"12440","3","0"
"12441","1","1"
"12441","2","1"
"12441","3","1"
"12442","1","0"
"12442","2","0"
"12442","3","0"
"12443","1","1"
"12443","2","1"
"12443","3","0"
"12444","1","0"
"12444","2","0"
"12444","3","1"
"12445","1","0"
"12445","2","0"
"12445","3","0"
"12446","1","0"
"12446","2","0"
"12446","3","1"
"12447","1","0"
"12447","2","0"
"12447","3","0"
"12448","1","1"
"12448","2","0"
"12448","3","0"
"12449","1","0"
"12449","2","0"
"12449","3","1"
"12450","1","1"
"12450","2","1"
"12450","3","0"
"12451","1","1"
"12451","2","0"
"12451","3","1"
"12452","1","1"
"12452","2","1"
"12452","3","1"
"12453","1","1"
"12453","2","0"
"12453","3","1"
"12454","1","0"
"12454","2","0"
"12454","3","1"
"12455","1","0"
"12455","2","0"
"12455","3","0"
"12456","1","1"
"12456","2","1"
"12456","3","1"
"12457","1","0"
"12457","2","1"
"12457","3","0"
"12458","1","1"
"12458","2","1"
"12458","3","0"
"12459","1","0"
"12459","2","0"
"12459","3","0"
"12460","1","0"
"12460","2","0"
"12460","3","1"
"12461","1","1"
"12461","2","0"
"12461","3","0"
"12462","1","1"
"12462","2","0"
"12462","3","0"
"12463","1","1"
"12463","2","0"
"12463","3","1"
"12464","1","1"
"12464","2","0"
"12464","3","1"
"12465","1","1"
"12465","2","1"
"12465","3","1"
"12466","1","0"
"12466","2","0"
"12466","3","1"
"12467","1","0"
"12467","2","0"
"12467","3","1"
"12468","1","1"
"12468","2","1"
"12468","3","0"
"12469","1","1"
"12469","2","1"
"12469","3","1"
"12470","1","1"
"12470","2","1"
"12470","3","0"
"12471","1","0"
"12471","2","0"
"12471","3","1"
"12472","1","1"
"12472","2","0"
"12472","3","0"
"12473","1","1"
"12473","2","0"
"12473","3","0"
"12474","1","1"
"12474","2","1"
"12474","3","1"
"12475","1","1"
"12475","2","1"
"12475","3","1"
"12476","1","1"
"12476","2","1"
"12476","3","1"
"12477","1","1"
"12477","2","0"
"12477","3","0"
"12478","1","0"
"12478","2","1"
"12478","3","1"
"12479","1","0"
"12479","2","0"
"12479","3","1"
"12480","1","0"
"12480","2","0"
"12480","3","1"
"12481","1","0"
"12481","2","1"
"12481","3","1"
"12482","1","1"
"12482","2","0"
"12482","3","1"
"12483","1","1"
"12483","2","0"
"12483","3","1"
"12484","1","1"
"12484","2","0"
"12484","3","1"
"12485","1","1"
"12485","2","0"
"12485","3","1"
"12486","1","0"
"12486","2","1"
"12486","3","1"
"12487","1","1"
"12487","2","0"
"12487","3","1"
"12488","1","1"
"12488","2","1"
"12488","3","0"
"12489","1","1"
"12489","2","1"
"12489","3","0"
"12490","1","0"
"12490","2","0"
"12490","3","1"
"12491","1","0"
"12491","2","1"
"12491","3","1"
"12492","1","1"
"12492","2","1"
"12492","3","0"
"12493","1","1"
"12493","2","1"
"12493","3","1"
"12494","1","1"
"12494","2","0"
"12494","3","1"
"12495","1","0"
"12495","2","1"
"12495","3","1"
"12496","1","0"
"12496","2","0"
"12496","3","1"
"12497","1","1"
"12497","2","0"
"12497","3","0"
"12498","1","1"
"12498","2","0"
"12498","3","0"
"12499","1","0"
"12499","2","1"
"12499","3","0"
"12500","1","1"
"12500","2","1"
"12500","3","1"
"12501","1","0"
"12501","2","0"
"12501","3","0"
"12502","1","0"
"12502","2","1"
"12502","3","0"
"12503","1","0"
"12503","2","1"
"12503","3","1"
"12504","1","1"
"12504","2","0"
"12504","3","1"
"12505","1","1"
"12505","2","1"
"12505","3","1"
"12506","1","1"
"12506","2","1"
"12506","3","1"
"12507","1","0"
"12507","2","0"
"12507","3","0"
"12508","1","0"
"12508","2","1"
"12508","3","1"
"12509","1","0"
"12509","2","0"
"12509","3","0"
"12510","1","1"
"12510","2","1"
"12510","3","1"
"12511","1","0"
"12511","2","0"
"12511","3","1"
"12512","1","0"
"12512","2","0"
"12512","3","0"
"12513","1","0"
"12513","2","1"
"12513","3","0"
"12514","1","1"
"12514","2","1"
"12514","3","0"
"12515","1","1"
"12515","2","0"
"12515","3","0"
"12516","1","1"
"12516","2","1"
"12516","3","0"
"12517","1","1"
"12517","2","0"
"12517","3","1"
"12518","1","1"
"12518","2","1"
"12518","3","0"
"12519","1","0"
"12519","2","0"
"12519","3","1"
"12520","1","1"
"12520","2","0"
"12520","3","1"
"12521","1","1"
"12521","2","0"
"12521","3","0"
"12522","1","0"
"12522","2","1"
"12522","3","0"
"12523","1","0"
"12523","2","0"
"12523","3","1"
"12524","1","1"
"12524","2","1"
"12524","3","1"
"12525","1","0"
"12525","2","0"
"12525","3","1"
"12526","1","0"
"12526","2","1"
"12526","3","0"
"12527","1","0"
"12527","2","1"
"12527","3","1"
"12528","1","0"
"12528","2","1"
"12528","3","0"
"12529","1","0"
"12529","2","1"
"12529","3","0"
"12530","1","0"
"12530","2","1"
"12530","3","0"
"12531","1","0"
"12531","2","0"
"12531","3","1"
"12532","1","1"
"12532","2","1"
"12532","3","0"
"12533","1","1"
"12533","2","1"
"12533","3","1"
"12534","1","0"
"12534","2","0"
"12534","3","0"
"12535","1","0"
"12535","2","0"
"12535","3","1"
"12536","1","0"
"12536","2","0"
"12536","3","0"
"12537","1","1"
"12537","2","1"
"12537","3","0"
"12538","1","1"
"12538","2","0"
"12538","3","0"
"12539","1","0"
"12539","2","0"
"12539","3","1"
"12540","1","0"
"12540","2","1"
"12540","3","0"
"12541","1","1"
"12541","2","0"
"12541","3","0"
"12542","1","1"
"12542","2","1"
"12542","3","0"
"12543","1","1"
"12543","2","1"
"12543","3","1"
"12544","1","1"
"12544","2","0"
"12544","3","1"
"12545","1","0"
"12545","2","0"
"12545","3","1"
"12546","1","0"
"12546","2","0"
"12546","3","0"
"12547","1","0"
"12547","2","1"
"12547","3","1"
"12548","1","0"
"12548","2","0"
"12548","3","1"
"12549","1","0"
"12549","2","0"
"12549","3","1"
"12550","1","1"
"12550","2","0"
"12550","3","1"
"12551","1","1"
"12551","2","0"
"12551","3","0"
"12552","1","1"
"12552","2","1"
"12552","3","0"
"12553","1","0"
"12553","2","0"
"12553","3","0"
"12554","1","0"
"12554","2","0"
"12554","3","0"
"12555","1","1"
"12555","2","1"
"12555","3","1"
"12556","1","0"
"12556","2","1"
"12556","3","0"
"12557","1","1"
"12557","2","0"
"12557","3","0"
"12558","1","0"
"12558","2","0"
"12558","3","0"
"12559","1","1"
"12559","2","1"
"12559","3","1"
"12560","1","0"
"12560","2","0"
"12560","3","0"
"12561","1","1"
"12561","2","1"
"12561","3","0"
"12562","1","1"
"12562","2","1"
"12562","3","1"
"12563","1","0"
"12563","2","1"
"12563","3","0"
"12564","1","0"
"12564","2","1"
"12564","3","0"
"12565","1","0"
"12565","2","0"
"12565","3","1"
"12566","1","0"
"12566","2","1"
"12566","3","0"
"12567","1","1"
"12567","2","1"
"12567","3","1"
"12568","1","0"
"12568","2","0"
"12568","3","1"
"12569","1","0"
"12569","2","1"
"12569","3","0"
"12570","1","1"
"12570","2","1"
"12570","3","1"
"12571","1","1"
"12571","2","1"
"12571","3","0"
"12572","1","1"
"12572","2","1"
"12572","3","1"
"12573","1","0"
"12573","2","1"
"12573","3","0"
"12574","1","0"
"12574","2","1"
"12574","3","0"
"12575","1","1"
"12575","2","0"
"12575","3","0"
"12576","1","1"
"12576","2","1"
"12576","3","1"
"12577","1","1"
"12577","2","0"
"12577","3","0"
"12578","1","1"
"12578","2","1"
"12578","3","1"
"12579","1","0"
"12579","2","0"
"12579","3","1"
"12580","1","1"
"12580","2","0"
"12580","3","0"
"12581","1","0"
"12581","2","1"
"12581","3","1"
"12582","1","1"
"12582","2","0"
"12582","3","0"
"12583","1","0"
"12583","2","0"
"12583","3","1"
"12584","1","0"
"12584","2","0"
"12584","3","1"
"12585","1","1"
"12585","2","1"
"12585","3","0"
"12586","1","0"
"12586","2","1"
"12586","3","1"
"12587","1","0"
"12587","2","1"
"12587","3","0"
"12588","1","1"
"12588","2","1"
"12588","3","1"
"12589","1","0"
"12589","2","0"
"12589","3","0"
"12590","1","0"
"12590","2","1"
"12590","3","0"
"12591","1","1"
"12591","2","0"
"12591","3","0"
"12592","1","0"
"12592","2","1"
"12592","3","1"
"12593","1","0"
"12593","2","0"
"12593","3","0"
"12594","1","0"
"12594","2","1"
"12594","3","0"
"12595","1","0"
"12595","2","1"
"12595","3","0"
"12596","1","0"
"12596","2","0"
"12596","3","1"
"12597","1","0"
"12597","2","0"
"12597","3","0"
"12598","1","0"
"12598","2","1"
"12598","3","1"
"12599","1","0"
"12599","2","0"
"12599","3","0"
"12600","1","1"
"12600","2","1"
"12600","3","1"
"12601","1","1"
"12601","2","0"
"12601","3","0"
"12602","1","1"
"12602","2","0"
"12602","3","1"
"12603","1","0"
"12603","2","0"
"12603","3","1"
"12604","1","0"
"12604","2","1"
"12604","3","0"
"12605","1","0"
"12605","2","0"
"12605","3","1"
"12606","1","1"
"12606","2","0"
"12606","3","1"
"12607","1","1"
"12607","2","0"
"12607","3","0"
"12608","1","1"
"12608","2","0"
"12608","3","0"
"12609","1","0"
"12609","2","1"
"12609","3","1"
"12610","1","1"
"12610","2","0"
"12610","3","1"
"12611","1","0"
"12611","2","1"
"12611","3","1"
"12612","1","0"
"12612","2","1"
"12612","3","0"
"12613","1","1"
"12613","2","0"
"12613","3","1"
"12614","1","0"
"12614","2","0"
"12614","3","0"
"12615","1","0"
"12615","2","1"
"12615","3","1"
"12616","1","0"
"12616","2","1"
"12616","3","1"
"12617","1","0"
"12617","2","0"
"12617","3","1"
"12618","1","0"
"12618","2","0"
"12618","3","0"
"12619","1","1"
"12619","2","1"
"12619","3","0"
"12620","1","0"
"12620","2","1"
"12620","3","0"
"12621","1","1"
"12621","2","0"
"12621","3","0"
"12622","1","1"
"12622","2","1"
"12622","3","0"
"12623","1","1"
"12623","2","0"
"12623","3","1"
"12624","1","0"
"12624","2","1"
"12624","3","1"
"12625","1","1"
"12625","2","0"
"12625","3","1"
"12626","1","1"
"12626","2","1"
"12626","3","1"
"12627","1","1"
"12627","2","1"
"12627","3","1"
"12628","1","1"
"12628","2","1"
"12628","3","0"
"12629","1","1"
"12629","2","1"
"12629","3","1"
"12630","1","1"
"12630","2","1"
"12630","3","0"
"12631","1","1"
"12631","2","0"
"12631","3","1"
"12632","1","1"
"12632","2","0"
"12632","3","1"
"12633","1","1"
"12633","2","1"
"12633","3","0"
"12634","1","0"
"12634","2","1"
"12634","3","0"
"12635","1","1"
"12635","2","1"
"12635","3","0"
"12636","1","0"
"12636","2","1"
"12636","3","1"
"12637","1","1"
"12637","2","1"
"12637","3","0"
"12638","1","1"
"12638","2","0"
"12638","3","0"
"12639","1","1"
"12639","2","0"
"12639","3","0"
"12640","1","1"
"12640","2","1"
"12640","3","1"
"12641","1","1"
"12641","2","1"
"12641","3","0"
"12642","1","0"
"12642","2","1"
"12642","3","1"
"12643","1","0"
"12643","2","0"
"12643","3","1"
"12644","1","0"
"12644","2","0"
"12644","3","0"
"12645","1","0"
"12645","2","1"
"12645","3","0"
"12646","1","0"
"12646","2","1"
"12646","3","0"
"12647","1","1"
"12647","2","1"
"12647","3","0"
"12648","1","0"
"12648","2","1"
"12648","3","0"
"12649","1","1"
"12649","2","0"
"12649","3","1"
"12650","1","0"
"12650","2","1"
"12650","3","1"
"12651","1","1"
"12651","2","0"
"12651","3","0"
"12652","1","1"
"12652","2","1"
"12652","3","0"
"12653","1","0"
"12653","2","0"
"12653","3","0"
"12654","1","0"
"12654","2","0"
"12654","3","0"
"12655","1","0"
"12655","2","0"
"12655","3","1"
"12656","1","1"
"12656","2","1"
"12656","3","0"
"12657","1","0"
"12657","2","1"
"12657","3","1"
"12658","1","0"
"12658","2","0"
"12658","3","1"
"12659","1","0"
"12659","2","0"
"12659","3","0"
"12660","1","0"
"12660","2","1"
"12660","3","0"
"12661","1","0"
"12661","2","0"
"12661","3","1"
"12662","1","1"
"12662","2","1"
"12662","3","0"
"12663","1","1"
"12663","2","1"
"12663","3","0"
"12664","1","1"
"12664","2","1"
"12664","3","0"
"12665","1","1"
"12665","2","0"
"12665","3","0"
"12666","1","0"
"12666","2","1"
"12666","3","0"
"12667","1","0"
"12667","2","1"
"12667","3","1"
"12668","1","1"
"12668","2","0"
"12668","3","1"
"12669","1","1"
"12669","2","0"
"12669","3","1"
"12670","1","1"
"12670","2","1"
"12670","3","0"
"12671","1","0"
"12671","2","1"
"12671","3","1"
"12672","1","0"
"12672","2","1"
"12672","3","0"
"12673","1","0"
"12673","2","0"
"12673","3","0"
"12674","1","1"
"12674","2","0"
"12674","3","1"
"12675","1","1"
"12675","2","1"
"12675","3","1"
"12676","1","0"
"12676","2","1"
"12676","3","0"
"12677","1","1"
"12677","2","0"
"12677","3","0"
"12678","1","1"
"12678","2","0"
"12678","3","0"
"12679","1","1"
"12679","2","1"
"12679","3","0"
"12680","1","1"
"12680","2","0"
"12680","3","1"
"12681","1","0"
"12681","2","0"
"12681","3","1"
"12682","1","1"
"12682","2","0"
"12682","3","0"
"12683","1","0"
"12683","2","0"
"12683","3","1"
"12684","1","1"
"12684","2","1"
"12684","3","0"
"12685","1","1"
"12685","2","0"
"12685","3","0"
"12686","1","1"
"12686","2","0"
"12686","3","1"
"12687","1","1"
"12687","2","1"
"12687","3","1"
"12688","1","1"
"12688","2","1"
"12688","3","1"
"12689","1","1"
"12689","2","0"
"12689","3","0"
"12690","1","1"
"12690","2","0"
"12690","3","1"
"12691","1","1"
"12691","2","0"
"12691","3","0"
"12692","1","0"
"12692","2","0"
"12692","3","0"
"12693","1","1"
"12693","2","0"
"12693","3","1"
"12694","1","0"
"12694","2","1"
"12694","3","0"
"12695","1","0"
"12695","2","1"
"12695","3","1"
"12696","1","0"
"12696","2","1"
"12696","3","1"
"12697","1","0"
"12697","2","0"
"12697","3","0"
"12698","1","1"
"12698","2","1"
"12698","3","1"
"12699","1","0"
"12699","2","0"
"12699","3","1"
"12700","1","0"
"12700","2","0"
"12700","3","0"
"12701","1","0"
"12701","2","1"
"12701","3","1"
"12702","1","0"
"12702","2","1"
"12702","3","0"
"12703","1","0"
"12703","2","0"
"12703","3","1"
"12704","1","0"
"12704","2","0"
"12704","3","0"
"12705","1","1"
"12705","2","1"
"12705","3","0"
"12706","1","0"
"12706","2","1"
"12706","3","0"
"12707","1","1"
"12707","2","1"
"12707","3","1"
"12708","1","0"
"12708","2","1"
"12708","3","1"
"12709","1","1"
"12709","2","1"
"12709","3","1"
"12710","1","0"
"12710","2","1"
"12710","3","0"
"12711","1","0"
"12711","2","1"
"12711","3","1"
"12712","1","1"
"12712","2","1"
"12712","3","0"
"12713","1","1"
"12713","2","1"
"12713","3","1"
"12714","1","0"
"12714","2","0"
"12714","3","1"
"12715","1","0"
"12715","2","0"
"12715","3","1"
"12716","1","1"
"12716","2","0"
"12716","3","1"
"12717","1","0"
"12717","2","1"
"12717","3","0"
"12718","1","0"
"12718","2","1"
"12718","3","0"
"12719","1","0"
"12719","2","0"
"12719","3","0"
"12720","1","1"
"12720","2","1"
"12720","3","1"
"12721","1","0"
"12721","2","1"
"12721","3","1"
"12722","1","0"
"12722","2","0"
"12722","3","1"
"12723","1","0"
"12723","2","0"
"12723","3","1"
"12724","1","1"
"12724","2","0"
"12724","3","0"
"12725","1","0"
"12725","2","1"
"12725","3","0"
"12726","1","0"
"12726","2","1"
"12726","3","0"
"12727","1","0"
"12727","2","1"
"12727","3","1"
"12728","1","1"
"12728","2","1"
"12728","3","0"
"12729","1","1"
"12729","2","0"
"12729","3","0"
"12730","1","1"
"12730","2","0"
"12730","3","0"
"12731","1","0"
"12731","2","1"
"12731","3","0"
"12732","1","1"
"12732","2","1"
"12732","3","0"
"12733","1","0"
"12733","2","1"
"12733","3","0"
"12734","1","1"
"12734","2","0"
"12734","3","1"
"12735","1","1"
"12735","2","0"
"12735","3","1"
"12736","1","1"
"12736","2","1"
"12736","3","0"
"12737","1","1"
"12737","2","1"
"12737","3","0"
"12738","1","1"
"12738","2","0"
"12738","3","0"
"12739","1","0"
"12739","2","1"
"12739","3","1"
"12740","1","0"
"12740","2","1"
"12740","3","0"
"12741","1","1"
"12741","2","0"
"12741","3","0"
